(주)경기고속,201701,경기77바1074,10115,1252426,194,0,24,0,19,0,104,49,87,27,65,1.917943648,0,0.237271379,0,0.187839842,0,1.028175976,0.484429066,0.860108749,0.266930302,0.642609985
(주)경기고속,201701,경기77바1077,10903,1291929,322,0,70,1,60,5,234,155,181,28,51,2.953315601,0,0.642025131,0.009171788,0.550307255,0.045858938,2.146198294,1.421627075,1.660093552,0.256810052,0.467761167
(주)경기고속,201701,경기77바1079,14899,1387234,1079,0,39,0,294,6,405,193,33,102,280,7.242096785,0,0.261762534,0,1.973286798,0.040271159,2.718303242,1.295388952,0.221491375,0.684609705,1.87932076
(주)경기고속,201701,경기77바1080,10325,1428974,607,0,8,2,191,0,250,98,146,50,81,5.878934625,0,0.07748184,0.01937046,1.849878935,0,2.421307506,0.949152542,1.414043584,0.484261501,0.784503632
(주)경기고속,201701,경기77바1084,9881,1229763,218,0,216,68,72,1,148,106,139,24,53,2.206254428,0,2.186013561,0.688189455,0.728671187,0.010120433,1.497824107,1.072765914,1.406740208,0.242890396,0.536382957
(주)경기고속,201701,경기77바1085,11328,1391502,227,0,76,0,42,0,159,59,39,43,82,2.003884181,0,0.670903955,0,0.370762712,0,1.403601695,0.520833333,0.344279661,0.379590395,0.723870056
(주)경기고속,201701,경기77바1086,10798,1293087,238,0,16,0,64,0,150,139,160,36,36,2.204111873,0,0.148175588,0,0.592702352,0,1.389146138,1.287275421,1.481755881,0.333395073,0.333395073
(주)경기고속,201701,경기77바1093,11407,1356470,572,0,28,0,42,1,189,158,215,18,35,5.014464802,0,0.245463312,0,0.368194968,0.008766547,1.656877356,1.385114403,1.884807574,0.157797843,0.30682914
(주)경기고속,201701,경기77바1099,12219,1471127,209,0,25,0,25,0,204,126,156,20,56,1.710450937,0,0.204599394,0,0.204599394,0,1.669531058,1.031180948,1.276700221,0.163679516,0.458302643
(주)경기고속,201701,경기77바1100,9281,1697325,211,0,28,0,523,1,222,128,34,52,269,2.273461911,0,0.301691628,0,5.635168624,0.010774701,2.391983622,1.379161728,0.366339834,0.560284452,2.89839457
(주)경기고속,201701,경기77바1101,11406,1372449,446,0,33,0,23,0,146,160,270,22,90,3.91022269,0,0.28932141,0,0.201648255,0,1.280028055,1.402770472,2.367175171,0.19288094,0.78905839
(주)경기고속,201701,경기77바1102,8916,1646473,336,0,118,0,361,2,134,91,13,115,194,3.768506057,0,1.323463437,0,4.048900852,0.022431584,1.502916106,1.020637057,0.145805294,1.289816061,2.175863616
(주)경기고속,201701,경기77바1103,8009,1595854,16,0,31,0,155,0,193,57,11,2,15,0.199775253,0,0.387064552,0,1.935322762,0,2.409788987,0.711699338,0.137345486,0.024971907,0.1872893
(주)경기고속,201701,경기77바1104,9653,1843291,10,0,41,0,221,0,189,50,8,2,6,0.103594737,0,0.424738423,0,2.289443696,0,1.957940537,0.517973687,0.08287579,0.020718947,0.062156842
(주)경기고속,201701,경기77바1106,6005,1297455,112,0,345,0,821,0,158,101,16,92,311,1.865112406,0,5.745212323,0,13.67194005,0,2.631140716,1.681931724,0.266444629,1.532056619,5.179017485
(주)경기고속,201701,경기77바1107,10915,1308142,167,0,137,0,32,1,181,120,106,28,63,1.530004581,0,1.255153459,0,0.29317453,0.009161704,1.658268438,1.099404489,0.971140632,0.256527714,0.577187357
(주)경기고속,201701,경기77바1108,10757,1261027,304,0,103,0,26,1,114,103,50,34,77,2.826066747,0,0.957516036,0,0.241703077,0.009296272,1.05977503,0.957516036,0.46481361,0.316073255,0.715812959
(주)경기고속,201701,경기77바1109,9362,1169460,317,0,99,1,267,1,269,105,34,176,431,3.386028626,0,1.057466353,0.010681478,2.851954711,0.010681478,2.873317667,1.121555223,0.363170263,1.879940184,4.603717154
(주)경기고속,201701,경기77바1110,9312,1846512,10,0,30,0,254,0,210,54,16,5,10,0.107388316,0,0.322164948,0,2.72766323,0,2.255154639,0.579896907,0.171821306,0.053694158,0.107388316
(주)경기고속,201701,경기77바1111,14386,1282814,924,0,28,0,163,4,485,238,29,110,255,6.422911164,0,0.194633672,0,1.133046017,0.02780481,3.371333241,1.654386209,0.201584874,0.764632281,1.772556652
(주)경기고속,201701,경기77바1112,12132,1214617,875,0,44214,1,34040,5,435,321,22,440,374,7.212331025,0,364.4411474,0.008242664,280.5802835,0.04121332,3.585558853,2.645895153,0.181338609,3.626772173,3.082756347
(주)경기고속,201701,경기77바1113,9468,1797771,2,0,23,0,110,0,198,30,2,4,4,0.021123785,0,0.242923532,0,1.161808196,0,2.091254753,0.316856781,0.021123785,0.042247571,0.042247571
(주)경기고속,201701,경기77바1114,10911,1401083,380,0,11,0,298,0,201,157,258,61,60,3.482723857,0,0.100815691,0,2.731188709,0,1.842177619,1.438914857,2.364586197,0.55906883,0.549903767
(주)경기고속,201701,경기77바1115,9159,1854674,71,0,116,0,163,1,237,120,227,38,87,0.775193798,0,1.266513812,0,1.77967027,0.010918223,2.587618736,1.310186702,2.478436511,0.414892456,0.949885359
(주)경기고속,201701,경기77바1116,8638,1762215,285,0,17,0,334,7,260,115,15,2,17,3.299374855,0,0.196804816,0,3.866635795,0.081037277,3.009956008,1.331326696,0.173651308,0.023153508,0.196804816
(주)경기고속,201701,경기77바1117,9886,1264997,436,0,1281,185,1397,0,366,180,105,98,93,4.41027716,0,12.95771799,1.871333198,14.13109448,0,3.702205139,1.820756626,1.062108032,0.991300829,0.940724257
(주)경기고속,201701,경기77바1118,8474,1667994,3,0,77,10,98,0,116,31,3,0,8,0.035402407,0,0.908661789,0.118008025,1.156478641,0,1.368893085,0.365824876,0.035402407,0,0.09440642
(주)경기고속,201701,경기77바1119,8918,1234271,349,0,4,0,245,0,209,67,92,28,39,3.913433505,0,0.044853106,0,2.747252747,0,2.343574793,0.751289527,1.03162144,0.313971743,0.437317784
(주)경기고속,201701,경기77바1120,10094,1344327,266,0,16,0,365,4,174,124,87,63,190,2.635228849,0,0.158510006,0,3.616009511,0.039627501,1.723796315,1.228452546,0.861898157,0.624133148,1.882306321
(주)경기고속,201701,경기77바1121,9688,1569534,486,0,4,0,257,0,82,29,47,27,78,5.016515277,0,0.041288192,0,2.652766309,0,0.846407927,0.299339389,0.485136251,0.278695293,0.805119736
(주)경기고속,201701,경기77바1123,11142,1441738,526,0,13,0,54,0,152,109,25,296,3401,4.720875965,0,0.116675642,0,0.484652666,0,1.364207503,0.978280381,0.224376234,2.656614611,30.52414288
(주)경기고속,201701,경기77바1124,11627,1426477,85,0,12,0,339,1,114,163,85,20,48,0.731057022,0,0.10320805,0,2.915627419,0.008600671,0.980476477,1.401909349,0.731057022,0.172013417,0.412832201
(주)경기고속,201701,경기77바1125,19052,1568337,689,0,10,0,126,0,155,798,13,103,1376,3.616418224,0,0.052487928,0,0.66134789,0,0.813562881,4.188536637,0.068234306,0.540625656,7.222338862
(주)경기고속,201701,경기77바1129,10133,1316906,482,0,3,0,33,2,180,153,191,11,42,4.756735419,0,0.029606237,0,0.325668608,0.019737491,1.776374223,1.509918089,1.884930425,0.108556203,0.414487319
(주)경기고속,201701,경기77바1131,6042,835208,202,0,102,0,32,0,122,34,64,26,58,3.34326382,0,1.688182721,0,0.529625952,0,2.019198941,0.562727574,1.059251903,0.430321086,0.959947037
(주)경기고속,201701,경기77바1132,10985,1405977,486,0,45,1,60,1,229,237,270,30,80,4.424214838,0,0.409649522,0.009103323,0.546199363,0.009103323,2.084660901,2.157487483,2.457897132,0.273099681,0.728265817
(주)경기고속,201701,경기77바1133,10390,1372871,394,0,98,4,171,0,255,143,130,68,149,3.792107796,0,0.943214629,0.038498556,1.645813282,0,2.454282964,1.376323388,1.25120308,0.654475457,1.434071222
(주)경기고속,201701,경기77바1134,7598,990494,433,0,149,1,80,0,77,33,35,14,23,5.698868123,0,1.96104238,0.013161358,1.05290866,0,1.013424585,0.434324822,0.460647539,0.184259016,0.30271124
(주)경기고속,201701,경기77바1138,11508,1429145,291,0,222,0,261,1,406,211,34,176,276,2.528675704,0,1.929092805,0,2.267987487,0.008689607,3.527980535,1.833507125,0.295446646,1.529370872,2.398331595
(주)경기고속,201701,경기77바1141,11125,1363217,406,0,186,0,87,0,467,96,18,148,461,3.649438202,0,1.671910112,0,0.782022472,0,4.197752809,0.862921348,0.161797753,1.330337079,4.143820225
(주)경기고속,201701,경기77바1142,10097,1309819,339,0,25,2,116,2,296,174,104,66,197,3.357432901,0,0.247598297,0.019807864,1.148856096,0.019807864,2.931563831,1.723284144,1.030008914,0.653659503,1.951074577
(주)경기고속,201701,경기77바1148,11448,1382633,148,0,224,0,18,1,184,112,40,35,87,1.292802236,0,1.956673655,0,0.157232704,0.00873515,1.607267645,0.978336827,0.34940601,0.305730259,0.759958071
(주)경기고속,201701,경기77바1151,6159,1803067,55,0,15316,3520,10560,0,92,127,94,146,36,0.893002111,0,248.6767332,57.15213509,171.4564053,0,1.493748985,2.062023056,1.526221789,2.370514694,0.584510472
(주)경기고속,201701,경기77바1153,10167,1567388,74,0,14,0,32,2,226,102,23,353,2445,0.727844989,0,0.137700403,0,0.314743779,0.019671486,2.222877938,1.003245795,0.226222091,3.472017311,24.04839186
(주)경기고속,201701,경기77바1155,9198,1116660,331,0,90,0,22,0,441,256,122,401,1971,3.598608393,0,0.978473581,0,0.239182431,0,4.794520548,2.783213742,1.326375299,4.359643401,21.42857143
(주)경기고속,201701,경기77바1156,10102,1184797,322,0,72,20,452,1,294,113,81,57,95,3.187487626,0,0.712730152,0.197980598,4.474361513,0.00989903,2.910314789,1.118590378,0.801821422,0.564244704,0.94040784
(주)경기고속,201701,경기77바1157,10960,1316774,274,0,138,2,27,1,298,159,26,161,746,2.5,0,1.259124088,0.018248175,0.246350365,0.009124088,2.718978102,1.450729927,0.237226277,1.468978102,6.806569343
(주)경기고속,201701,경기77바1159,10044,1536762,39,0,7,0,27,0,217,100,43,164,2627,0.388291517,0,0.069693349,0,0.268817204,0,2.160493827,0.995619275,0.428116288,1.632815611,26.15491836
(주)경기고속,201701,경기77바1160,9757,1268597,413,0,4,0,428,0,255,217,338,47,120,4.232858461,0,0.040996208,0,4.38659424,0,2.61350825,2.224044276,3.464179563,0.481705442,1.229886236
(주)경기고속,201701,경기77바1162,11080,1415185,378,0,75,0,165,0,505,195,132,52,117,3.411552347,0,0.676895307,0,1.489169675,0,4.557761733,1.759927798,1.19133574,0.469314079,1.055956679
(주)경기고속,201701,경기77바1163,10842,1379170,2,0,18,0,81,0,0,1,1,0,0,0.018446781,0,0.166021029,0,0.747094632,0,0,0.009223391,0.009223391,0,0
(주)경기고속,201701,경기77바1164,10385,1685973,760,0,0,0,541,0,111,318,3,1,0,7.318247472,0,0,0,5.209436688,0,1.068849302,3.062108811,0.028887819,0.009629273,0
(주)경기고속,201701,경기77바1166,10656,1311245,227,0,22,0,62,0,168,186,34,91,531,2.130255255,0,0.206456456,0,0.581831832,0,1.576576577,1.745495495,0.319069069,0.853978979,4.983108108
(주)경기고속,201701,경기77바1169,7839,1515398,486,0,37,0,557,0,363,166,22,172,512,6.199770379,0,0.471998979,0,7.10549815,0,4.63069269,2.117617043,0.280648042,2.194157418,6.531445337
(주)경기고속,201701,경기77바1170,7631,1235585,648,0,10,1,230,1,114,88,76,24,32,8.491678679,0,0.131044424,0.013104442,3.014021753,0.013104442,1.493906434,1.153190932,0.995937623,0.314506618,0.419342157
(주)경기고속,201701,경기77바1171,18021,1583313,467,0,59,1,82,5,257,606,183,77,332,2.59142112,0,0.327395816,0.005549082,0.455024693,0.027745408,1.426113978,3.362743466,1.015481938,0.427279285,1.8422951
(주)경기고속,201701,경기77바1172,16882,1546227,920,0,322,0,147,0,199,211,55,84,217,5.449591281,0,1.907356948,0,0.870749911,0,1.178770288,1.249851913,0.325790783,0.497571378,1.285392726
(주)경기고속,201701,경기77바1173,19499,1660643,1313,0,593,0,278,0,295,246,40,88,216,6.73367865,0,3.041181599,0,1.425714139,0,1.512898097,1.261603159,0.205138725,0.451305195,1.107749115
(주)경기고속,201701,경기77바1174,16497,1412312,1077,0,182,0,182,0,219,267,37,95,207,6.52845972,0,1.10323089,0,1.10323089,0,1.327514093,1.618476087,0.224283203,0.575862278,1.254773595
(주)경기고속,201701,경기77바1175,18800,1653952,933,0,49,0,86,0,227,209,36,86,202,4.962765957,0,0.260638298,0,0.457446809,0,1.207446809,1.111702128,0.191489362,0.457446809,1.074468085
(주)경기고속,201701,경기77바1176,16843,1460532,671,0,41,0,62,0,183,200,37,46,173,3.983850858,0,0.243424568,0,0.368105444,0,1.086504779,1.187436917,0.21967583,0.273110491,1.027132934
(주)경기고속,201701,경기77바1177,11339,1478809,457,0,187,15,552,7,146,127,276,24,30,4.030337772,0,1.649175412,0.132286798,4.868154158,0.061733839,1.287591498,1.120028221,2.434077079,0.211658876,0.264573596
(주)경기고속,201701,경기77바1178,7776,1222716,510,0,12,0,665,1,116,64,64,51,135,6.558641975,0,0.154320988,0,8.551954733,0.012860082,1.491769547,0.823045267,0.823045267,0.655864198,1.736111111
(주)경기고속,201701,경기77바1179,7288,1238860,476,0,9,1,104,1,101,47,66,52,123,6.531284303,0,0.12349067,0.013721186,1.427003293,0.013721186,1.385839737,0.644895719,0.905598244,0.713501647,1.687705818
(주)경기고속,201701,경기77바1180,11984,1499338,565,0,9,2,102,0,176,58,39,21,147,4.714619493,0,0.075100134,0.016688919,0.851134846,0,1.468624833,0.483978638,0.325433912,0.175233645,1.226635514
(주)경기고속,201701,경기77바1181,11937,1005877,581,0,71,0,40,0,100,102,20,56,113,4.867219569,0,0.594789311,0,0.335092569,0,0.837731423,0.854486052,0.167546285,0.469129597,0.946636508
(주)경기고속,201701,경기77바1183,10894,1378316,1171,0,159,0,271,1,274,199,46,639,3506,10.74903617,0,1.459519001,0,2.487607858,0.009179365,2.515145952,1.826693593,0.42225078,5.8656141,32.18285295
(주)경기고속,201701,경기77바1187,7641,1022785,303,0,69,0,37,0,238,74,90,27,94,3.965449548,0,0.903023165,0,0.484229813,0,3.114775553,0.968459626,1.177856302,0.35335689,1.23020547
(주)경기고속,201701,경기77바1188,12259,1615372,401,0,5,0,74,2,330,243,154,29,216,3.271066155,0,0.040786361,0,0.603638143,0.016314544,2.691899829,1.982217147,1.25621992,0.236560894,1.761970797
(주)경기고속,201701,경기77바1189,11222,1489237,420,0,1631,66,1870,0,313,221,313,109,182,3.742648369,0,14.53395117,0.588130458,16.66369631,0,2.789164142,1.969345928,2.789164142,0.971306363,1.621814293
(주)경기고속,201701,경기77바1190,9043,1145515,411,0,165,34,221,0,313,122,86,54,59,4.544951896,0,1.824615725,0.375981422,2.443879244,0,3.461240739,1.349109809,0.951011832,0.597146965,0.65243835
(주)경기고속,201701,경기77바1191,16039,1414480,623,0,13,0,119,3,263,686,100,31,92,3.884282062,0,0.081052435,0,0.741941518,0.018704408,1.639753102,4.277074631,0.623480267,0.193278883,0.573601846
(주)경기고속,201701,경기77바1193,10843,1340463,327,0,17,9,101,0,222,164,73,63,215,3.015770543,0,0.156783178,0.083002859,0.931476529,0,2.047403855,1.512496542,0.673245412,0.581020013,1.982846076
(주)경기고속,201701,경기77바1197,8833,1208839,338,0,716,83,324,0,160,41,34,71,153,3.826559493,0,8.105966263,0.9396581,3.668062946,0,1.811389109,0.464168459,0.384920186,0.803803917,1.732140836
(주)경기고속,201701,경기77바1201,12366,1629452,544,0,10,0,400,0,227,208,256,92,128,4.399158984,0,0.080866893,0,3.234675724,0,1.835678473,1.682031376,2.070192463,0.743975416,1.035096232
(주)경기고속,201701,경기77바1202,9053,1842970,301,0,20,0,543,2,163,145,10,24,79,3.324864686,0,0.220921242,0,5.998011709,0.022092124,1.800508119,1.601679001,0.110460621,0.26510549,0.872638904
(주)경기고속,201701,경기77바1203,12523,1729563,721,0,298,0,140,1,357,114,39,966,4209,5.757406372,0,2.379621496,0,1.117942985,0.007985307,2.850754612,0.910325002,0.311426974,7.713806596,33.61015731
(주)경기고속,201701,경기77바1204,8445,1761442,201,0,17,0,680,1,81,93,36,60,211,2.380106572,0,0.201302546,0,8.052101835,0.011841326,0.959147425,1.101243339,0.426287744,0.710479574,2.498519834
(주)경기고속,201701,경기77바1205,4632,1015362,105,0,37,0,192,0,208,94,42,51,212,2.266839378,0,0.798791019,0,4.14507772,0,4.490500864,2.029360967,0.906735751,1.101036269,4.576856649
(주)경기고속,201701,경기77바1206,8847,1443092,386,0,11,2,204,0,118,80,120,32,147,4.363060925,0,0.124335933,0.022606533,2.305866395,0,1.333785464,0.904261332,1.356391997,0.361704533,1.661580197
(주)경기고속,201701,경기77바1207,5382,752407,268,0,1194,282,896,1,67,46,50,23,113,4.979561501,0,22.18506132,5.239687848,16.64808621,0.018580453,1.244890375,0.854700855,0.929022668,0.427350427,2.09959123
(주)경기고속,201701,경기77바1210,7908,1589485,172,0,60,0,203,1,184,107,21,84,280,2.175012645,0,0.758725341,0,2.567020738,0.012645422,2.326757714,1.353060192,0.265553869,1.062215478,3.54071826
(주)경기고속,201701,경기77바1211,6338,1757285,33,0,0,0,8,0,66,135,64,2,45,0.520668981,0,0,0,0.126222783,0,1.041337962,2.130009467,1.009782266,0.031555696,0.710003156
(주)경기고속,201701,경기77바1212,6311,1319671,161,0,53,0,208,0,179,104,19,79,342,2.551101252,0,0.839803518,0,3.295832673,0,2.836317541,1.647916337,0.301061638,1.251782602,5.419109491
(주)경기고속,201701,경기77바1213,7766,1242043,506,0,2,0,252,0,113,77,72,73,253,6.515580737,0,0.025753284,0,3.244913727,0,1.45506052,0.991501416,0.927118208,0.939994849,3.257790368
(주)경기고속,201701,경기77바1214,7080,1151141,65,0,3,0,19,1,243,111,40,176,2678,0.918079096,0,0.042372881,0,0.268361582,0.014124294,3.43220339,1.56779661,0.564971751,2.485875706,37.82485876
(주)경기고속,201701,경기77바1215,11441,1442110,530,0,5,0,151,1,53,135,64,4,6,4.632462197,0,0.043702474,0,1.319814702,0.008740495,0.46324622,1.179966786,0.559391662,0.034961979,0.052442968
(주)경기고속,201701,경기77바1218,13262,1579793,376,0,173,0,263,0,524,283,59,253,672,2.83516815,0,1.304478962,0,1.983109637,0,3.951138591,2.133916453,0.444880109,1.907706228,5.067109033
(주)경기고속,201701,경기77바1225,7817,1950125,226,0,21,0,602,1,192,99,65,118,479,2.891134706,0,0.26864526,0,7.701164129,0.012792631,2.456185237,1.266470513,0.831521044,1.50953051,6.127670462
(주)경기고속,201701,경기77바1227,7208,969496,199,0,211,0,295,0,157,102,170,57,85,2.76082131,0,2.927302997,0,4.092674806,0,2.178135405,1.41509434,2.358490566,0.790788013,1.179245283
(주)경기고속,201701,경기77바1228,11430,1458422,458,0,4,0,263,0,172,129,339,37,74,4.006999125,0,0.034995626,0,2.30096238,0,1.504811899,1.128608924,2.965879265,0.323709536,0.647419073
(주)경기고속,201701,경기77바1231,10567,1341143,555,0,74,0,48,1,271,304,171,55,169,5.252200246,0,0.700293366,0,0.454244346,0.009463424,2.564587868,2.876880855,1.618245481,0.520488313,1.599318633
(주)경기고속,201701,경기77바1232,13658,1454681,427,0,10,0,96,1,269,100,30,175,630,3.126372822,0,0.073217162,0,0.702884756,0.007321716,1.969541661,0.732171621,0.219651486,1.281300337,4.612681212
